stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","06","June","Information","204",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","05","May","Information","146",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","04","April","Information","160",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","03","March","Information","206",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","02","February","Information","191",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","03","01","January","Information","239",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2005","01","00","Year","Information","2251",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","12","December","Information","175",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","11","November","Information","235",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","10","October","Information","226",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","09","September","Information","169",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","08","August","Information","304",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","07","July","Information","251",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","06","June","Information","254",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","05","May","Information","214",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","04","April","Information","225",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","03","March","Information","241",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","02","February","Information","296",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","03","01","January","Information","366",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2004","01","00","Year","Information","2956",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","12","December","Information","316",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","11","November","Information","250",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","10","October","Information","216",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","09","September","Information","261",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","08","August","Information","257",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","07","July","Information","295",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","06","June","Information","324",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","05","May","Information","277",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","04","April","Information","308",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","03","March","Information","341",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","02","February","Information","318",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","03","01","January","Information","489",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2003","01","00","Year","Information","3652",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","12","December","Information","421",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","11","November","Information","378",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","10","October","Information","451",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","09","September","Information","385",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","08","August","Information","416",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","07","July","Information","431",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","06","June","Information","343",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2002","03","05","May","Information","459",
