stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","07","July","Administrative and Waste Services","1158",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","06","June","Administrative and Waste Services","1080",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","05","May","Administrative and Waste Services","1138",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","04","April","Administrative and Waste Services","1308",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","03","March","Administrative and Waste Services","1309",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","02","February","Administrative and Waste Services","1371",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","03","01","January","Administrative and Waste Services","1899",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2013","01","00","Year","Administrative and Waste Services","16354",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","12","December","Administrative and Waste Services","1849",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","11","November","Administrative and Waste Services","2130",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","10","October","Administrative and Waste Services","1366",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","09","September","Administrative and Waste Services","890",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","08","August","Administrative and Waste Services","1108",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","07","July","Administrative and Waste Services","1258",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","06","June","Administrative and Waste Services","1199",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","05","May","Administrative and Waste Services","1309",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","04","April","Administrative and Waste Services","1236",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","03","March","Administrative and Waste Services","1292",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","02","February","Administrative and Waste Services","1328",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","01","January","Administrative and Waste Services","1984",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","01","00","Year","Administrative and Waste Services","16949",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","12","December","Administrative and Waste Services","1901",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","11","November","Administrative and Waste Services","2078",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","10","October","Administrative and Waste Services","1372",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","09","September","Administrative and Waste Services","1082",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","08","August","Administrative and Waste Services","1183",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","07","July","Administrative and Waste Services","1242",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","06","June","Administrative and Waste Services","1247",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","05","May","Administrative and Waste Services","1326",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","04","April","Administrative and Waste Services","1254",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","03","March","Administrative and Waste Services","1517",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","02","February","Administrative and Waste Services","1605",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","01","January","Administrative and Waste Services","2236",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","01","00","Year","Administrative and Waste Services","15807",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","12","December","Administrative and Waste Services","1910",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","11","November","Administrative and Waste Services","2325",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","10","October","Administrative and Waste Services","1389",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","09","September","Administrative and Waste Services","1181",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","08","August","Administrative and Waste Services","1396",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","07","July","Administrative and Waste Services","1342",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","06","June","Administrative and Waste Services","1348",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","05","May","Administrative and Waste Services","899",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","04","April","Administrative and Waste Services","1302",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","03","March","Administrative and Waste Services","1523",
