stfips,areatype,area,areaname,periodyear,periodtype,period,periodname,dim_title,Current,
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","03","March","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","03","01","January","Mining","19",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2012","01","00","Year","Mining","135",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","12","December","Mining","45",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","11","November","Mining","13",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","07","July","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","03","March","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","02","February","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","03","01","January","Mining","15",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2011","01","00","Year","Mining","103",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","12","December","Mining","29",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","11","November","Mining","27",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","10","October","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","09","September","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","08","August","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","07","July","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","06","June","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","04","April","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","03","March","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","02","February","Mining","14",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","03","01","January","Mining","16",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2010","01","00","Year","Mining","134",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","12","December","Mining","58",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","11","November","Mining","43",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","10","October","Mining","22",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","09","September","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","08","August","Mining","21",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","07","July","Mining","18",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","06","June","Mining","15",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","05","May","Mining","",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","04","April","Mining","10",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","03","March","Mining","11",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","02","February","Mining","13",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","03","01","January","Mining","20",
"27","08","R11000","EDR 11 - 7 County Twin Cities   ","2009","01","00","Year","Mining","248",
