,days,date,cases,daily_cases,slope,14_day_avg,new_cases14,slope14,masks
790,790,2022-03-22,760422,641.0,410.0,758597.0,329.0,-12.0,0.0
791,791,2022-03-23,760602,180.0,-461.0,758917.0,320.0,-9.0,0.0
792,792,2022-03-24,760840,238.0,58.0,759233.0,316.0,-4.0,0.0
793,793,2022-03-25,761112,272.0,34.0,759459.0,226.0,-90.0,0.0
794,794,2022-03-26,761112,0.0,-272.0,759685.0,226.0,0.0,0.0
795,795,2022-03-27,761112,0.0,0.0,759912.0,227.0,1.0,0.0
796,796,2022-03-28,761377,265.0,265.0,760136.0,224.0,-3.0,0.0
797,797,2022-03-29,761956,579.0,314.0,760379.0,243.0,19.0,0.0
798,798,2022-03-30,762174,218.0,-361.0,760601.0,222.0,-21.0,0.0
799,799,2022-03-31,762492,318.0,100.0,760831.0,230.0,8.0,0.0
800,800,2022-04-01,762818,326.0,8.0,761064.0,233.0,3.0,0.0
801,801,2022-04-02,762818,0.0,-326.0,761298.0,234.0,1.0,0.0
802,802,2022-04-03,762818,0.0,0.0,761531.0,233.0,-1.0,0.0
803,803,2022-04-04,763116,298.0,298.0,761769.0,238.0,5.0,0.0
804,804,2022-04-05,763762,646.0,348.0,762008.0,239.0,1.0,0.0
805,805,2022-04-06,763977,215.0,-431.0,762249.0,241.0,2.0,0.0
806,806,2022-04-07,764341,364.0,149.0,762499.0,250.0,9.0,0.0
807,807,2022-04-08,764714,373.0,9.0,762756.0,257.0,7.0,0.0
808,808,2022-04-09,764714,0.0,-373.0,763014.0,258.0,1.0,0.0
809,809,2022-04-10,764714,0.0,0.0,763271.0,257.0,-1.0,0.0
810,810,2022-04-11,765159,445.0,445.0,763541.0,270.0,13.0,0.0
811,811,2022-04-12,766026,867.0,422.0,763832.0,291.0,21.0,0.0
812,812,2022-04-13,766447,421.0,-446.0,764137.0,305.0,14.0,0.0
813,813,2022-04-14,766973,526.0,105.0,764457.0,320.0,15.0,0.0
814,814,2022-04-15,767526,553.0,27.0,764793.0,336.0,16.0,0.0
815,815,2022-04-16,767526,0.0,-553.0,765130.0,337.0,1.0,0.0
816,816,2022-04-17,767526,0.0,0.0,765466.0,336.0,-1.0,0.0
817,817,2022-04-18,768123,597.0,597.0,765823.0,357.0,21.0,0.0
818,818,2022-04-19,769313,1190.0,593.0,766220.0,397.0,40.0,0.0
819,819,2022-04-20,769915,602.0,-588.0,766644.0,424.0,27.0,0.0
820,820,2022-04-21,770565,650.0,48.0,767089.0,445.0,21.0,0.0
821,821,2022-04-22,771482,917.0,267.0,767572.0,483.0,38.0,0.0
822,822,2022-04-23,771482,0.0,-917.0,768056.0,484.0,1.0,0.0
823,823,2022-04-24,771482,0.0,0.0,768539.0,483.0,-1.0,0.0
824,824,2022-04-25,772188,706.0,706.0,769041.0,502.0,19.0,0.0
825,825,2022-04-26,773865,1677.0,971.0,769601.0,560.0,58.0,0.0
826,826,2022-04-27,774764,899.0,-778.0,770195.0,594.0,34.0,0.0
827,827,2022-04-28,775795,1031.0,132.0,770825.0,630.0,36.0,0.0
828,828,2022-04-29,777036,1241.0,210.0,771504.0,679.0,49.0,0.0
829,829,2022-04-30,777036,0.0,-1241.0,772184.0,680.0,1.0,0.0
830,830,2022-05-01,777036,0.0,0.0,772863.0,679.0,-1.0,0.0
831,831,2022-05-02,778161,1125.0,1125.0,773580.0,717.0,38.0,0.0
832,832,2022-05-03,779832,1671.0,546.0,774331.0,751.0,34.0,0.0
833,833,2022-05-04,781658,1826.0,155.0,775170.0,839.0,88.0,0.0
834,834,2022-05-05,783109,1451.0,-375.0,776066.0,896.0,57.0,0.0
835,835,2022-05-06,784500,1391.0,-60.0,776996.0,930.0,34.0,0.0
836,836,2022-05-07,784500,0.0,-1391.0,777926.0,930.0,0.0,0.0
837,837,2022-05-08,784500,0.0,0.0,778856.0,930.0,0.0,0.0
838,838,2022-05-09,786200,1700.0,1700.0,779857.0,1001.0,71.0,0.0
839,839,2022-05-10,789646,3446.0,1746.0,780984.0,1127.0,126.0,0.0
840,840,2022-05-11,790748,1102.0,-2344.0,782126.0,1142.0,15.0,0.0
841,841,2022-05-12,792358,1610.0,508.0,783309.0,1183.0,41.0,0.0
842,842,2022-05-13,794198,1840.0,230.0,784534.0,1225.0,42.0,0.0
843,843,2022-05-14,794198,0.0,-1840.0,785760.0,1226.0,1.0,0.0
844,844,2022-05-15,794198,0.0,0.0,786986.0,1226.0,0.0,0.0
845,845,2022-05-16,795861,1663.0,1663.0,788250.0,1264.0,38.0,0.0
846,846,2022-05-17,798768,2907.0,1244.0,789603.0,1353.0,89.0,0.0
847,847,2022-05-18,800045,1277.0,-1630.0,790916.0,1313.0,-40.0,0.0
848,848,2022-05-19,801286,1241.0,-36.0,792215.0,1299.0,-14.0,0.0
849,849,2022-05-20,802743,1457.0,216.0,793518.0,1303.0,4.0,0.0
850,850,2022-05-21,802743,0.0,-1457.0,794821.0,1303.0,0.0,0.0
851,851,2022-05-22,802743,0.0,0.0,796124.0,1303.0,0.0,0.0
852,852,2022-05-23,804119,1376.0,1376.0,797404.0,1280.0,-23.0,0.0
853,853,2022-05-24,806740,2621.0,1245.0,798625.0,1221.0,-59.0,0.0
854,854,2022-05-25,807666,926.0,-1695.0,799833.0,1208.0,-13.0,0.0
855,855,2022-05-26,808988,1322.0,396.0,801021.0,1188.0,-20.0,0.0
856,856,2022-05-27,810345,1357.0,35.0,802174.0,1153.0,-35.0,0.0
857,857,2022-05-28,810345,0.0,-1357.0,803328.0,1154.0,1.0,0.0
858,858,2022-05-29,810345,0.0,0.0,804481.0,1153.0,-1.0,0.0
859,859,2022-05-30,810345,0.0,0.0,805516.0,1035.0,-118.0,0.0
860,860,2022-05-31,811720,1375.0,1375.0,806441.0,925.0,-110.0,0.0
861,861,2022-06-01,812820,1100.0,-275.0,807353.0,912.0,-13.0,0.0
862,862,2022-06-02,815882,3062.0,1962.0,808396.0,1043.0,131.0,0.0
863,863,2022-06-03,816964,1082.0,-1980.0,809412.0,1016.0,-27.0,0.0
864,864,2022-06-04,816964,0.0,-1082.0,810428.0,1016.0,0.0,0.0
865,865,2022-06-05,816964,0.0,0.0,811443.0,1015.0,-1.0,0.0
866,866,2022-06-06,818309,1345.0,1345.0,812457.0,1014.0,-1.0,0.0
867,867,2022-06-07,821023,2714.0,1369.0,813477.0,1020.0,6.0,0.0
868,868,2022-06-08,821847,824.0,-1890.0,814490.0,1013.0,-7.0,0.0
869,869,2022-06-09,822938,1091.0,267.0,815486.0,996.0,-17.0,0.0
870,870,2022-06-10,824217,1279.0,188.0,816477.0,991.0,-5.0,0.0
871,871,2022-06-11,824217,0.0,-1279.0,817468.0,991.0,0.0,0.0
872,872,2022-06-12,824217,0.0,0.0,818459.0,991.0,0.0,0.0
873,873,2022-06-13,825186,969.0,969.0,819519.0,1060.0,69.0,0.0
874,874,2022-06-14,827714,2528.0,1559.0,820662.0,1143.0,83.0,0.0
875,875,2022-06-15,828537,823.0,-1705.0,821784.0,1122.0,-21.0,0.0
876,876,2022-06-16,829436,899.0,76.0,822752.0,968.0,-154.0,0.0
877,877,2022-06-17,830621,1185.0,286.0,823728.0,976.0,8.0,0.0
878,878,2022-06-18,830621,0.0,-1185.0,824703.0,975.0,-1.0,0.0
879,879,2022-06-19,830621,0.0,0.0,825679.0,976.0,1.0,0.0
880,880,2022-06-20,830621,0.0,0.0,826558.0,879.0,-97.0,0.0
881,881,2022-06-21,831549,928.0,928.0,827310.0,752.0,-127.0,0.0
882,882,2022-06-22,832549,1000.0,72.0,828075.0,765.0,13.0,0.0
883,883,2022-06-23,835425,2876.0,1876.0,828966.0,891.0,126.0,0.0
884,884,2022-06-24,836481,1056.0,-1820.0,829842.0,876.0,-15.0,0.0
885,885,2022-06-25,836481,0.0,-1056.0,830718.0,876.0,0.0,0.0
886,886,2022-06-26,836481,0.0,0.0,831594.0,876.0,0.0,0.0
887,887,2022-06-27,837401,920.0,920.0,832467.0,873.0,-3.0,0.0
888,888,2022-06-28,839589,2188.0,1268.0,833315.0,848.0,-25.0,0.0
889,889,2022-06-29,840407,818.0,-1370.0,834163.0,848.0,0.0,0.0
890,890,2022-06-30,840398,-9.0,-827.0,834946.0,783.0,-65.0,0.0
891,891,2022-07-01,840398,0.0,9.0,835644.0,698.0,-85.0,0.0
892,892,2022-07-02,840398,0.0,0.0,836343.0,699.0,1.0,0.0
893,893,2022-07-03,840398,0.0,0.0,837041.0,698.0,-1.0,0.0
894,894,2022-07-04,840398,0.0,0.0,837740.0,699.0,1.0,0.0
895,895,2022-07-05,840398,0.0,0.0,838372.0,632.0,-67.0,0.0
896,896,2022-07-06,840398,0.0,0.0,838932.0,560.0,-72.0,0.0
897,897,2022-07-07,845920,5522.0,5522.0,839682.0,750.0,190.0,0.0
898,898,2022-07-08,845920,0.0,-5522.0,840356.0,674.0,-76.0,0.0
899,899,2022-07-09,845920,0.0,0.0,841030.0,674.0,0.0,0.0
900,900,2022-07-10,845920,0.0,0.0,841704.0,674.0,0.0,0.0
901,901,2022-07-11,845920,0.0,0.0,842313.0,609.0,-65.0,0.0
902,902,2022-07-12,845920,0.0,0.0,842765.0,452.0,-157.0,0.0
903,903,2022-07-13,845920,0.0,0.0,843159.0,394.0,-58.0,0.0
904,904,2022-07-14,851764,5844.0,5844.0,843971.0,812.0,418.0,0.0
905,905,2022-07-15,851764,0.0,-5844.0,844783.0,812.0,0.0,0.0
906,906,2022-07-16,851764,0.0,0.0,845595.0,812.0,0.0,0.0
907,907,2022-07-17,851764,0.0,0.0,846406.0,811.0,-1.0,0.0
908,908,2022-07-18,851764,0.0,0.0,847218.0,812.0,1.0,0.0
909,909,2022-07-19,851764,0.0,0.0,848030.0,812.0,0.0,0.0
910,910,2022-07-20,851764,0.0,0.0,848842.0,812.0,0.0,0.0
911,911,2022-07-21,857352,5588.0,5588.0,849659.0,817.0,5.0,0.0
912,912,2022-07-22,857352,0.0,-5588.0,850475.0,816.0,-1.0,0.0
913,913,2022-07-23,857352,0.0,0.0,851292.0,817.0,1.0,0.0
914,914,2022-07-24,857352,0.0,0.0,852108.0,816.0,-1.0,0.0
915,915,2022-07-25,857352,0.0,0.0,852925.0,817.0,1.0,0.0
916,916,2022-07-26,857352,0.0,0.0,853741.0,816.0,-1.0,0.0
917,917,2022-07-27,857352,0.0,0.0,854558.0,817.0,1.0,0.0
918,918,2022-07-28,863118,5766.0,5766.0,855369.0,811.0,-6.0,0.0
919,919,2022-07-29,863118,0.0,-5766.0,856180.0,811.0,0.0,0.0
920,920,2022-07-30,863118,0.0,0.0,856991.0,811.0,0.0,0.0
921,921,2022-07-31,863118,0.0,0.0,857802.0,811.0,0.0,0.0
922,922,2022-08-01,863118,0.0,0.0,858613.0,811.0,0.0,0.0
923,923,2022-08-02,863118,0.0,0.0,859424.0,811.0,0.0,0.0
924,924,2022-08-03,863118,0.0,0.0,860235.0,811.0,0.0,0.0
925,925,2022-08-04,868782,5664.0,5664.0,861051.0,816.0,5.0,0.0
926,926,2022-08-05,868782,0.0,-5664.0,861868.0,817.0,1.0,0.0
927,927,2022-08-06,868782,0.0,0.0,862684.0,816.0,-1.0,0.0
928,928,2022-08-07,868782,0.0,0.0,863501.0,817.0,1.0,0.0
929,929,2022-08-08,868782,0.0,0.0,864317.0,816.0,-1.0,0.0
930,930,2022-08-09,868782,0.0,0.0,865134.0,817.0,1.0,0.0
931,931,2022-08-10,868782,0.0,0.0,865950.0,816.0,-1.0,0.0
932,932,2022-08-11,874348,5566.0,5566.0,866752.0,802.0,-14.0,0.0
933,933,2022-08-12,874348,0.0,-5566.0,867554.0,802.0,0.0,0.0
934,934,2022-08-13,874348,0.0,0.0,868356.0,802.0,0.0,0.0
935,935,2022-08-14,874348,0.0,0.0,869159.0,803.0,1.0,0.0
936,936,2022-08-15,874348,0.0,0.0,869961.0,802.0,-1.0,0.0
937,937,2022-08-16,874348,0.0,0.0,870763.0,802.0,0.0,0.0
938,938,2022-08-17,874348,0.0,0.0,871565.0,802.0,0.0,0.0
939,939,2022-08-18,879726,5378.0,5378.0,872347.0,782.0,-20.0,0.0
940,940,2022-08-19,879726,0.0,-5378.0,873128.0,781.0,-1.0,0.0
941,941,2022-08-20,879726,0.0,0.0,873910.0,782.0,1.0,0.0
942,942,2022-08-21,879726,0.0,0.0,874692.0,782.0,0.0,0.0
943,943,2022-08-22,879726,0.0,0.0,875474.0,782.0,0.0,0.0
944,944,2022-08-23,879726,0.0,0.0,876255.0,781.0,-1.0,0.0
945,945,2022-08-24,879726,0.0,0.0,877037.0,782.0,1.0,0.0
946,946,2022-08-25,884902,5176.0,5176.0,877791.0,754.0,-28.0,0.0
947,947,2022-08-26,884902,0.0,-5176.0,878545.0,754.0,0.0,0.0
948,948,2022-08-27,884902,0.0,0.0,879299.0,754.0,0.0,0.0
949,949,2022-08-28,884902,0.0,0.0,880052.0,753.0,-1.0,0.0
950,950,2022-08-29,884902,0.0,0.0,880806.0,754.0,1.0,0.0
951,951,2022-08-30,884902,0.0,0.0,881560.0,754.0,0.0,0.0
952,952,2022-08-31,884902,0.0,0.0,882314.0,754.0,0.0,0.0
953,953,2022-09-01,889407,4505.0,4505.0,883006.0,692.0,-62.0,0.0
954,954,2022-09-02,889407,0.0,-4505.0,883697.0,691.0,-1.0,0.0
955,955,2022-09-03,889407,0.0,0.0,884388.0,691.0,0.0,0.0
956,956,2022-09-04,889407,0.0,0.0,885080.0,692.0,1.0,0.0
957,957,2022-09-05,889407,0.0,0.0,885772.0,692.0,0.0,0.0
958,958,2022-09-06,889407,0.0,0.0,886463.0,691.0,-1.0,0.0
959,959,2022-09-07,889407,0.0,0.0,887154.0,691.0,0.0,0.0
960,960,2022-09-08,893032,3625.0,3625.0,887735.0,581.0,-110.0,0.0
961,961,2022-09-09,893032,0.0,-3625.0,888316.0,581.0,0.0,0.0
962,962,2022-09-10,893032,0.0,0.0,888897.0,581.0,0.0,0.0
963,963,2022-09-11,893032,0.0,0.0,889477.0,580.0,-1.0,0.0
964,964,2022-09-12,893032,0.0,0.0,890058.0,581.0,1.0,0.0
965,965,2022-09-13,893032,0.0,0.0,890639.0,581.0,0.0,0.0
966,966,2022-09-14,893032,0.0,0.0,891220.0,581.0,0.0,0.0
967,967,2022-09-15,896546,3514.0,3514.0,891729.0,509.0,-72.0,0.0
968,968,2022-09-16,896546,0.0,-3514.0,892239.0,510.0,1.0,0.0
969,969,2022-09-17,896546,0.0,0.0,892749.0,510.0,0.0,0.0
970,970,2022-09-18,896546,0.0,0.0,893259.0,510.0,0.0,0.0
971,971,2022-09-19,896546,0.0,0.0,893769.0,510.0,0.0,0.0
972,972,2022-09-20,896546,0.0,0.0,894279.0,510.0,0.0,0.0
973,973,2022-09-21,896546,0.0,0.0,894789.0,510.0,0.0,0.0
974,974,2022-09-22,900313,3767.0,3767.0,895309.0,520.0,10.0,0.0
975,975,2022-09-23,900313,0.0,-3767.0,895829.0,520.0,0.0,0.0
976,976,2022-09-24,900313,0.0,0.0,896349.0,520.0,0.0,0.0
977,977,2022-09-25,900313,0.0,0.0,896869.0,520.0,0.0,0.0
978,978,2022-09-26,900313,0.0,0.0,897389.0,520.0,0.0,0.0
979,979,2022-09-27,900313,0.0,0.0,897909.0,520.0,0.0,0.0
980,980,2022-09-28,900313,0.0,0.0,898430.0,521.0,1.0,0.0
981,981,2022-09-29,903635,3322.0,3322.0,898936.0,506.0,-15.0,0.0
982,982,2022-09-30,903635,0.0,-3322.0,899442.0,506.0,0.0,0.0
983,983,2022-10-01,903635,0.0,0.0,899949.0,507.0,1.0,0.0
984,984,2022-10-02,903635,0.0,0.0,900455.0,506.0,-1.0,0.0
985,985,2022-10-03,903635,0.0,0.0,900961.0,506.0,0.0,0.0
986,986,2022-10-04,903635,0.0,0.0,901468.0,507.0,1.0,0.0
987,987,2022-10-05,903635,0.0,0.0,901974.0,506.0,-1.0,0.0
988,988,2022-10-06,906698,3063.0,3063.0,902430.0,456.0,-50.0,0.0
989,989,2022-10-07,906698,0.0,-3063.0,902886.0,456.0,0.0,0.0
990,990,2022-10-08,906698,0.0,0.0,903342.0,456.0,0.0,0.0
991,991,2022-10-09,906698,0.0,0.0,903798.0,456.0,0.0,0.0
992,992,2022-10-10,906698,0.0,0.0,904254.0,456.0,0.0,0.0
993,993,2022-10-11,906698,0.0,0.0,904710.0,456.0,0.0,0.0
994,994,2022-10-12,906698,0.0,0.0,905166.0,456.0,0.0,0.0
995,995,2022-10-13,909631,2933.0,2933.0,905595.0,429.0,-27.0,0.0
996,996,2022-10-14,909631,0.0,-2933.0,906023.0,428.0,-1.0,0.0
997,997,2022-10-15,909631,0.0,0.0,906451.0,428.0,0.0,0.0
998,998,2022-10-16,909631,0.0,0.0,906880.0,429.0,1.0,0.0
999,999,2022-10-17,909631,0.0,0.0,907308.0,428.0,-1.0,0.0
1000,1000,2022-10-18,909631,0.0,0.0,907736.0,428.0,0.0,0.0
1001,1001,2022-10-19,909631,0.0,0.0,908164.0,428.0,0.0,0.0
1002,1002,2022-10-20,912211,2580.0,2580.0,908558.0,394.0,-34.0,0.0
1003,1003,2022-10-21,912211,0.0,-2580.0,908952.0,394.0,0.0,0.0
1004,1004,2022-10-22,912211,0.0,0.0,909346.0,394.0,0.0,0.0
1005,1005,2022-10-23,912211,0.0,0.0,909740.0,394.0,0.0,0.0
1006,1006,2022-10-24,912211,0.0,0.0,910133.0,393.0,-1.0,0.0
1007,1007,2022-10-25,912211,0.0,0.0,910527.0,394.0,1.0,0.0
1008,1008,2022-10-26,912211,0.0,0.0,910921.0,394.0,0.0,0.0
1009,1009,2022-10-27,914746,2535.0,2535.0,911286.0,365.0,-29.0,0.0
1010,1010,2022-10-28,914746,0.0,-2535.0,911652.0,366.0,1.0,0.0
